t_ns,id,duration_ns
53962286400,step.socket.parse,397200
53962286400,step.socket.wait,199235600
53962350000,step.unity.apply,38700
53962350000,step.unity.e2e,199299200
53962422500,step.socket.send,8300
54162518500,step.socket.parse,383200
54162518500,step.socket.wait,200161300
54162575500,step.unity.apply,30900
54162575500,step.unity.e2e,200218300
54162642600,step.socket.send,8300
54363599100,step.socket.parse,503000
54363599100,step.socket.wait,201013900
54363668400,step.unity.apply,39800
54363668400,step.unity.e2e,201083200
54363747400,step.socket.send,9700
54562657000,step.socket.parse,433800
54562657000,step.socket.wait,198981900
54562713700,step.unity.apply,32400
54562713700,step.unity.e2e,199038600
54562778100,step.socket.send,9300
54762735600,step.socket.parse,366300
54762735600,step.socket.wait,200014600
54762792800,step.unity.apply,33800
54762792800,step.unity.e2e,200071800
54762854000,step.socket.send,8000
54963929300,step.socket.parse,370800
54963929300,step.socket.wait,201130300
54963979700,step.unity.apply,28500
54963979700,step.unity.e2e,201180700
54964037000,step.socket.send,7900
55163561700,step.socket.parse,361100
55163561700,step.socket.wait,199575700
55163618200,step.unity.apply,32800
55163618200,step.unity.e2e,199632200
55163687400,step.socket.send,7500
55363929400,step.socket.parse,459100
55363929400,step.socket.wait,200295000
55363989600,step.unity.apply,34700
55363989600,step.unity.e2e,200355200
55364062900,step.socket.send,11200
55563559100,step.socket.parse,459500
55563559100,step.socket.wait,199562000
55563623900,step.unity.apply,39000
55563623900,step.unity.e2e,199626800
55563692300,step.socket.send,9700
55764554000,step.socket.parse,442500
55764554000,step.socket.wait,200922900
55764610800,step.unity.apply,31700
55764610800,step.unity.e2e,200979700
55764678300,step.socket.send,9600
55963922300,step.socket.parse,427000
55963922300,step.socket.wait,199304400
55963975400,step.unity.apply,34300
55963975400,step.unity.e2e,199357500
55964045500,step.socket.send,9200
56163437200,step.socket.parse,434900
56163437200,step.socket.wait,199455000
56163502200,step.unity.apply,40900
56163502200,step.unity.e2e,199520000
56163574800,step.socket.send,9200
56364521300,step.socket.parse,471700
56364521300,step.socket.wait,201012100
56364608500,step.unity.apply,49500
56364608500,step.unity.e2e,201099300
56364693100,step.socket.send,10400
56563970000,step.socket.parse,412400
56563970000,step.socket.wait,199353600
56564021500,step.unity.apply,30600
56564021500,step.unity.e2e,199405100
56564101800,step.socket.send,10800
56764274400,step.socket.parse,379500
56764274400,step.socket.wait,200240100
56764317500,step.unity.apply,24600
56764317500,step.unity.e2e,200283200
56764376900,step.socket.send,8000
56954388600,step.socket.parse,503900
56954388600,step.socket.wait,190065300
56954467800,step.unity.apply,51100
56954467800,step.unity.e2e,190144500
56954582400,step.socket.send,13900
57172225500,step.socket.parse,424700
57172225500,step.socket.wait,217742500
57172272700,step.unity.apply,26900
57172272700,step.unity.e2e,217789700
57172348300,step.socket.send,13400
57363651400,step.socket.parse,368600
57363651400,step.socket.wait,191371900
57363697600,step.unity.apply,28000
57363697600,step.unity.e2e,191418100
57363753800,step.socket.send,8000
57564009700,step.socket.parse,389300
57564009700,step.socket.wait,200305900
57564054200,step.unity.apply,25500
57564054200,step.unity.e2e,200350400
57564120300,step.socket.send,8600
57763287100,step.socket.parse,373100
57763287100,step.socket.wait,199226600
57763330600,step.unity.apply,24500
57763330600,step.unity.e2e,199270100
57763388200,step.socket.send,7900
57963712400,step.socket.parse,482200
57963712400,step.socket.wait,200375400
57963781200,step.unity.apply,40000
57963781200,step.unity.e2e,200444200
57963867200,step.socket.send,10100
58163547800,step.socket.parse,438600
58163547800,step.socket.wait,199758900
58163606700,step.unity.apply,34800
58163606700,step.unity.e2e,199817800
58163684500,step.socket.send,9000
58364249100,step.socket.parse,372400
58364249100,step.socket.wait,200635200
58364295000,step.unity.apply,25900
58364295000,step.unity.e2e,200681100
58364361500,step.socket.send,8000
58563613400,step.socket.parse,373300
58563613400,step.socket.wait,199312500
58563667300,step.unity.apply,33200
58563667300,step.unity.e2e,199366400
58563734600,step.socket.send,7600
58763022200,step.socket.parse,408600
58763022200,step.socket.wait,199340900
58763078000,step.unity.apply,32800
58763078000,step.unity.e2e,199396700
58763162100,step.socket.send,16400
58962559900,step.socket.parse,422500
58962559900,step.socket.wait,199469600
58962604400,step.unity.apply,26100
58962604400,step.unity.e2e,199514100
58962664500,step.socket.send,8100
59163256200,step.socket.parse,423500
59163256200,step.socket.wait,200645900
59163313100,step.unity.apply,32300
59163313100,step.unity.e2e,200702800
59163375500,step.socket.send,8500
59363362400,step.socket.parse,392400
59363362400,step.socket.wait,200043000
59363408600,step.unity.apply,26000
59363408600,step.unity.e2e,200089200
59363468700,step.socket.send,8600
59563637200,step.socket.parse,396700
59563637200,step.socket.wait,200222400
59563681500,step.unity.apply,25600
59563681500,step.unity.e2e,200266700
59563746400,step.socket.send,8600
59763582500,step.socket.parse,421400
59763582500,step.socket.wait,199894400
59763672100,step.unity.apply,43700
59763672100,step.unity.e2e,199984000
59763787300,step.socket.send,8700
59963596700,step.socket.parse,460900
59963596700,step.socket.wait,199868900
59963661400,step.unity.apply,37900
59963661400,step.unity.e2e,199933600
59963734300,step.socket.send,9400
60163846000,step.socket.parse,361600
60163846000,step.socket.wait,200177800
60163888100,step.unity.apply,24800
60163888100,step.unity.e2e,200219900
60163948500,step.socket.send,8200
60354737900,step.socket.parse,372900
60354737900,step.socket.wait,190843900
60354792200,step.unity.apply,28900
60354792200,step.unity.e2e,190898200
60354849600,step.socket.send,7500
60555412500,step.socket.parse,442500
60555412500,step.socket.wait,200614600
60555464600,step.unity.apply,31400
60555464600,step.unity.e2e,200666700
60555531300,step.socket.send,9800
60756263800,step.socket.parse,452200
60756263800,step.socket.wait,200792300
60756323700,step.unity.apply,38600
60756323700,step.unity.e2e,200852200
60756391600,step.socket.send,9900
60957250600,step.socket.parse,513400
60957250600,step.socket.wait,200920200
60957299600,step.unity.apply,28400
60957299600,step.unity.e2e,200969200
60957372600,step.socket.send,9300
61171511400,step.socket.parse,402800
61171511400,step.socket.wait,214196900
61171574100,step.unity.apply,32700
61171574100,step.unity.e2e,214259600
61171677600,step.socket.send,21900
61363372200,step.socket.parse,479500
61363372200,step.socket.wait,191784500
61363437500,step.unity.apply,36500
61363437500,step.unity.e2e,191849800
61363505300,step.socket.send,8500
61563866100,step.socket.parse,421400
61563866100,step.socket.wait,200421800
61563926500,step.unity.apply,34200
61563926500,step.unity.e2e,200482200
61563993300,step.socket.send,9200
61763441700,step.socket.parse,540900
61763441700,step.socket.wait,199508000
61763509200,step.unity.apply,38700
61763509200,step.unity.e2e,199575500
61763592400,step.socket.send,12300
61963570500,step.socket.parse,459100
61963570500,step.socket.wait,200053000
61963637900,step.unity.apply,37400
61963637900,step.unity.e2e,200120400
61963701700,step.socket.send,8900
62163488400,step.socket.parse,458400
62163488400,step.socket.wait,199844200
62163570700,step.unity.apply,45500
62163570700,step.unity.e2e,199926500
62163652800,step.socket.send,10200
62363362200,step.socket.parse,436300
62363362200,step.socket.wait,199781900
62363408500,step.unity.apply,27500
62363408500,step.unity.e2e,199828200
62363477000,step.socket.send,9200
62563004300,step.socket.parse,401100
62563004300,step.socket.wait,199588700
62563060500,step.unity.apply,31600
62563060500,step.unity.e2e,199644900
62563122000,step.socket.send,8100
62764642900,step.socket.parse,494500
62764642900,step.socket.wait,201575700
62764716500,step.unity.apply,37400
62764716500,step.unity.e2e,201649300
62764796800,step.socket.send,9900
62963476300,step.socket.parse,410800
62963476300,step.socket.wait,198750900
62963521600,step.unity.apply,27000
62963521600,step.unity.e2e,198796200
62963582700,step.socket.send,9700
63163295300,step.socket.parse,453600
63163295300,step.socket.wait,199767600
63163353300,step.unity.apply,33400
63163353300,step.unity.e2e,199825600
63163434500,step.socket.send,8700
63363132500,step.socket.parse,449700
63363132500,step.socket.wait,199761900
63363209100,step.unity.apply,42300
63363209100,step.unity.e2e,199838500
63363290700,step.socket.send,9200
63563649800,step.socket.parse,439300
63563649800,step.socket.wait,200431500
63563698600,step.unity.apply,28700
63563698600,step.unity.e2e,200480300
63563777200,step.socket.send,9700
63764589200,step.socket.parse,517100
63764589200,step.socket.wait,200883300
63764653300,step.unity.apply,38800
63764653300,step.unity.e2e,200947400
63764732200,step.socket.send,11400
63967447100,step.socket.parse,539900
63967447100,step.socket.wait,202786800
63967505200,step.unity.apply,32800
63967505200,step.unity.e2e,202844900
63967594600,step.socket.send,10500
64157929500,step.socket.parse,522300
64157929500,step.socket.wait,190417900
64157984300,step.unity.apply,30900
64157984300,step.unity.e2e,190472700
64158065600,step.socket.send,10600
64361332400,step.socket.parse,476100
64361332400,step.socket.wait,203339800
64361413500,step.unity.apply,40600
64361413500,step.unity.e2e,203420900
64361473800,step.socket.send,7500
64560188000,step.socket.parse,348900
64560188000,step.socket.wait,198767800
64560229200,step.unity.apply,24400
64560229200,step.unity.e2e,198809000
64560285800,step.socket.send,7600
64768866800,step.socket.parse,423000
64768866800,step.socket.wait,208630300
64768919500,step.unity.apply,29300
64768919500,step.unity.e2e,208683000
64768985600,step.socket.send,10500
64960405700,step.socket.parse,365000
64960405700,step.socket.wait,191479600
64960448700,step.unity.apply,26000
64960448700,step.unity.e2e,191522600
64960507500,step.socket.send,7700
65159975400,step.socket.parse,365000
65159975400,step.socket.wait,199519900
65160032500,step.unity.apply,35100
65160032500,step.unity.e2e,199577000
65160098600,step.socket.send,8200
65360065300,step.socket.parse,412500
65360065300,step.socket.wait,200026800
65360121900,step.unity.apply,32700
65360121900,step.unity.e2e,200083400
65360200000,step.socket.send,8500
65560666000,step.socket.parse,518700
65560666000,step.socket.wait,200536000
65560727200,step.unity.apply,35400
65560727200,step.unity.e2e,200597200
65560801000,step.socket.send,10000
65761896600,step.socket.parse,433600
65761896600,step.socket.wait,201162100
65761959100,step.unity.apply,38200
65761959100,step.unity.e2e,201224600
65762022800,step.socket.send,7800
65962970800,step.socket.parse,464700
65962970800,step.socket.wait,201004800
65963032200,step.unity.apply,35400
65963032200,step.unity.e2e,201066200
65963099800,step.socket.send,9100
66162386300,step.socket.parse,479800
66162386300,step.socket.wait,199346600
66162452500,step.unity.apply,37200
66162452500,step.unity.e2e,199412800
66162529000,step.socket.send,10300
66362470900,step.socket.parse,396200
66362470900,step.socket.wait,200011200
66362533900,step.unity.apply,34500
66362533900,step.unity.e2e,200074200
66362607200,step.socket.send,9900
66562057700,step.socket.parse,426300
66562057700,step.socket.wait,199516500
66562119600,step.unity.apply,36500
66562119600,step.unity.e2e,199578400
66562212000,step.socket.send,8500
66762762900,step.socket.parse,432900
66762762900,step.socket.wait,200624800
66762823200,step.unity.apply,36900
66762823200,step.unity.e2e,200685100
66762889900,step.socket.send,9200
66963366700,step.socket.parse,371300
66963366700,step.socket.wait,200536500
66963409800,step.unity.apply,24400
66963409800,step.unity.e2e,200579600
66963467700,step.socket.send,8000
67163220400,step.socket.parse,363800
67163220400,step.socket.wait,199804600
67163266000,step.unity.apply,25600
67163266000,step.unity.e2e,199850200
67163327700,step.socket.send,7700
67363852700,step.socket.parse,371900
67363852700,step.socket.wait,200581100
67363898100,step.unity.apply,27100
67363898100,step.unity.e2e,200626500
67363955000,step.socket.send,8200
67564526100,step.socket.parse,452800
67564526100,step.socket.wait,200621500
67564605100,step.unity.apply,48900
67564605100,step.unity.e2e,200700500
67564682100,step.socket.send,9700
67754117100,step.socket.parse,371900
67754117100,step.socket.wait,189505100
67754185700,step.unity.apply,39400
67754185700,step.unity.e2e,189573700
67754306500,step.socket.send,11000
67967906400,step.socket.parse,412900
67967906400,step.socket.wait,213662500
67967967800,step.unity.apply,36400
67967967800,step.unity.e2e,213723900
67968028200,step.socket.send,8200
68167697200,step.socket.parse,401600
68167697200,step.socket.wait,199722700
68167742200,step.unity.apply,26500
68167742200,step.unity.e2e,199767700
68167799300,step.socket.send,8100
68367474800,step.socket.parse,373000
68367474800,step.socket.wait,199726400
68367533200,step.unity.apply,34800
68367533200,step.unity.e2e,199784800
68367599200,step.socket.send,8100
68558276200,step.socket.parse,429800
68558276200,step.socket.wait,190736300
68558326200,step.unity.apply,30200
68558326200,step.unity.e2e,190786300
68558400500,step.socket.send,9600
68760730500,step.socket.parse,449100
68760730500,step.socket.wait,202395900
68760785600,step.unity.apply,31800
68760785600,step.unity.e2e,202451000
68760871200,step.socket.send,11600
68963061100,step.socket.parse,420800
68963061100,step.socket.wait,202269100
68963116100,step.unity.apply,32600
68963116100,step.unity.e2e,202324100
68963209400,step.socket.send,9800
69153182200,step.socket.parse,434300
69153182200,step.socket.wait,190049500
69153245000,step.unity.apply,37300
69153245000,step.unity.e2e,190112300
69153316400,step.socket.send,8900
69353107900,step.socket.parse,355500
69353107900,step.socket.wait,199853800
69353163000,step.unity.apply,38700
69353163000,step.unity.e2e,199908900
69353222000,step.socket.send,8100
69554102900,step.socket.parse,417400
69554102900,step.socket.wait,200933700
69554176000,step.unity.apply,48500
69554176000,step.unity.e2e,201006800
69554243600,step.socket.send,8200
69757755800,step.socket.parse,432200
69757755800,step.socket.wait,203572900
69757806500,step.unity.apply,31600
69757806500,step.unity.e2e,203623600
69757876100,step.socket.send,9700
69958101000,step.socket.parse,419900
69958101000,step.socket.wait,200287200
69958148200,step.unity.apply,27800
69958148200,step.unity.e2e,200334400
69958223300,step.socket.send,9700
70157661100,step.socket.parse,373500
70157661100,step.socket.wait,199499200
70157713100,step.unity.apply,25900
70157713100,step.unity.e2e,199551200
70157774500,step.socket.send,8200
70357604000,step.socket.parse,368100
70357604000,step.socket.wait,199884700
70357647600,step.unity.apply,24700
70357647600,step.unity.e2e,199928300
70357707100,step.socket.send,8000
70557511100,step.socket.parse,348800
70557511100,step.socket.wait,199857400
70557552600,step.unity.apply,25300
70557552600,step.unity.e2e,199898900
70557612700,step.socket.send,8100
70759840900,step.socket.parse,349800
70759840900,step.socket.wait,202281500
70759884900,step.unity.apply,25400
70759884900,step.unity.e2e,202325500
70759940200,step.socket.send,7600
70960199800,step.socket.parse,371100
70960199800,step.socket.wait,200309200
70960244900,step.unity.apply,26400
70960244900,step.unity.e2e,200354300
70960306400,step.socket.send,7900
71160212300,step.socket.parse,428100
71160212300,step.socket.wait,199961100
71160269900,step.unity.apply,34900
71160269900,step.unity.e2e,200018700
71160343800,step.socket.send,8200
71359961800,step.socket.parse,362300
71359961800,step.socket.wait,199675900
71360017600,step.unity.apply,34800
71360017600,step.unity.e2e,199731700
71360075100,step.socket.send,7900
71560898100,step.socket.parse,609800
71560898100,step.socket.wait,200874100
71560960800,step.unity.apply,34700
71560960800,step.unity.e2e,200936800
71561033700,step.socket.send,11800
71762805900,step.socket.parse,350000
71762805900,step.socket.wait,201838200
71762849900,step.unity.apply,26900
71762849900,step.unity.e2e,201882200
71762910100,step.socket.send,8000
71962670500,step.socket.parse,401700
71962670500,step.socket.wait,199814500
71962726600,step.unity.apply,34000
71962726600,step.unity.e2e,199870600
71962788300,step.socket.send,8100
72162099300,step.socket.parse,365100
72162099300,step.socket.wait,199366900
72162144500,step.unity.apply,25800
72162144500,step.unity.e2e,199412100
72162217600,step.socket.send,10300
72362059700,step.socket.parse,386500
72362059700,step.socket.wait,199899600
72362143500,step.unity.apply,50200
72362143500,step.unity.e2e,199983400
72362246600,step.socket.send,9600
72563144900,step.socket.parse,366600
72563144900,step.socket.wait,200978200
72563199300,step.unity.apply,28900
72563199300,step.unity.e2e,201032600
72563255600,step.socket.send,7800
72764165500,step.socket.parse,358200
72764165500,step.socket.wait,200960100
72764208700,step.unity.apply,25800
72764208700,step.unity.e2e,201003300
72764275900,step.socket.send,9700
72964045400,step.socket.parse,475300
72964045400,step.socket.wait,199831300
72964115200,step.unity.apply,44100
72964115200,step.unity.e2e,199901100
72964215500,step.socket.send,14600
73164542800,step.socket.parse,377000
73164542800,step.socket.wait,200418400
73164600900,step.unity.apply,32700
73164600900,step.unity.e2e,200476500
73164669200,step.socket.send,8600
73354467700,step.socket.parse,379300
73354467700,step.socket.wait,189857600
73354513900,step.unity.apply,25100
73354513900,step.unity.e2e,189903800
73354578100,step.socket.send,10000
73571797600,step.socket.parse,501300
73571797600,step.socket.wait,217277300
73571852000,step.unity.apply,26700
73571852000,step.unity.e2e,217331700
73571924000,step.socket.send,11100
73773072000,step.socket.parse,421000
73773072000,step.socket.wait,201213300
73773124200,step.unity.apply,30000
73773124200,step.unity.e2e,201265500
73773213100,step.socket.send,12200
73972283300,step.socket.parse,457300
73972283300,step.socket.wait,199152700
73972336800,step.unity.apply,32800
73972336800,step.unity.e2e,199206200
73972413400,step.socket.send,12700
74163198300,step.socket.parse,435500
74163198300,step.socket.wait,190854900
74163255900,step.unity.apply,32900
74163255900,step.unity.e2e,190912500
74163326400,step.socket.send,9100
74363732300,step.socket.parse,395700
74363732300,step.socket.wait,200467000
74363793800,step.unity.apply,36800
74363793800,step.unity.e2e,200528500
74363859800,step.socket.send,9100
74562755900,step.socket.parse,395900
74562755900,step.socket.wait,198955800
74562813900,step.unity.apply,33500
74562813900,step.unity.e2e,199013800
74562887500,step.socket.send,7900
74764275100,step.socket.parse,460700
74764275100,step.socket.wait,201443300
74764343600,step.unity.apply,37300
74764343600,step.unity.e2e,201511800
74764423900,step.socket.send,12000
74962802800,step.socket.parse,433700
74962802800,step.socket.wait,198452700
74962865100,step.unity.apply,34700
74962865100,step.unity.e2e,198515000
74962923300,step.socket.send,7600
75162255800,step.socket.parse,402200
75162255800,step.socket.wait,199384600
75162301100,step.unity.apply,26600
75162301100,step.unity.e2e,199429900
75162364100,step.socket.send,8800
75362540600,step.socket.parse,421600
75362540600,step.socket.wait,200233000
75362602500,step.unity.apply,35800
75362602500,step.unity.e2e,200294900
75362663600,step.socket.send,8600
75562226900,step.socket.parse,368400
75562226900,step.socket.wait,199618400
75562270700,step.unity.apply,25500
75562270700,step.unity.e2e,199662200
75562334800,step.socket.send,8800
75762479500,step.socket.parse,372000
75762479500,step.socket.wait,200201200
75762534600,step.unity.apply,27700
75762534600,step.unity.e2e,200256300
75762636600,step.socket.send,8000
75962603100,step.socket.parse,363400
75962603100,step.socket.wait,200027300
75962647100,step.unity.apply,24800
75962647100,step.unity.e2e,200071300
75962707400,step.socket.send,9800
76162403000,step.socket.parse,426100
76162403000,step.socket.wait,199749700
76162450400,step.unity.apply,29900
76162450400,step.unity.e2e,199797100
76162518000,step.socket.send,10200
76363010700,step.socket.parse,435000
76363010700,step.socket.wait,200553800
76363083500,step.unity.apply,40400
76363083500,step.unity.e2e,200626600
76363173800,step.socket.send,10900
76562502100,step.socket.parse,420000
76562502100,step.socket.wait,199407000
76562558700,step.unity.apply,33800
76562558700,step.unity.e2e,199463600
76562625300,step.socket.send,10000
76763728800,step.socket.parse,385600
76763728800,step.socket.wait,201163800
76763788900,step.unity.apply,35800
76763788900,step.unity.e2e,201223900
76763854800,step.socket.send,8500
76964658700,step.socket.parse,422500
76964658700,step.socket.wait,200863200
76964708000,step.unity.apply,29500
76964708000,step.unity.e2e,200912500
76964787800,step.socket.send,10000
77165141300,step.socket.parse,760400
77165141300,step.socket.wait,200417700
77165271400,step.unity.apply,60200
77165271400,step.unity.e2e,200547800
77165403900,step.socket.send,30600
77364390100,step.socket.parse,504000
77364390100,step.socket.wait,199110300
77364457300,step.unity.apply,35800
77364457300,step.unity.e2e,199177500
77364536200,step.socket.send,10400
77554057900,step.socket.parse,361800
77554057900,step.socket.wait,189592800
77554108600,step.unity.apply,28000
77554108600,step.unity.e2e,189643500
77554183500,step.socket.send,10400
77767780300,step.socket.parse,410000
77767780300,step.socket.wait,213665900
77767844400,step.unity.apply,41100
77767844400,step.unity.e2e,213730000
77767908500,step.socket.send,7700
77967719700,step.socket.parse,443500
77967719700,step.socket.wait,199868500
77967787000,step.unity.apply,39100
77967787000,step.unity.e2e,199935800
77967855800,step.socket.send,8800
78152973600,step.socket.parse,352400
78152973600,step.socket.wait,185179900
78153026500,step.unity.apply,26800
78153026500,step.unity.e2e,185232800
78153084900,step.socket.send,7700
78358294700,step.socket.parse,442900
78358294700,step.socket.wait,205262200
78358345500,step.unity.apply,29300
78358345500,step.unity.e2e,205313000
78358411100,step.socket.send,11200
78558314200,step.socket.parse,417600
78558314200,step.socket.wait,199962800
78558353100,step.unity.apply,22800
78558353100,step.unity.e2e,200001700
78558423300,step.socket.send,14800
78760149100,step.socket.parse,388100
78760149100,step.socket.wait,201787400
78760221900,step.unity.apply,31600
78760221900,step.unity.e2e,201860200
78760285600,step.socket.send,10200
78976454200,step.socket.parse,391900
78976454200,step.socket.wait,216226100
78976500400,step.unity.apply,27500
78976500400,step.unity.e2e,216272300
78976563000,step.socket.send,8500
79176635200,step.socket.parse,524900
79176635200,step.socket.wait,200126900
79176701700,step.unity.apply,42200
79176701700,step.unity.e2e,200193400
79176811500,step.socket.send,12000
79377083900,step.socket.parse,341600
79377083900,step.socket.wait,200360800
79377125000,step.unity.apply,25100
79377125000,step.unity.e2e,200401900
79377235600,step.socket.send,13800
79552558000,step.socket.parse,360100
79552558000,step.socket.wait,175427000
79552602100,step.unity.apply,24800
79552602100,step.unity.e2e,175471100
79552657800,step.socket.send,8500
79756317800,step.socket.parse,371100
79756317800,step.socket.wait,203709900
79756364300,step.unity.apply,29000
79756364300,step.unity.e2e,203756400
79756424500,step.socket.send,7900
79956044700,step.socket.parse,417500
79956044700,step.socket.wait,199674100
79956101100,step.unity.apply,34200
79956101100,step.unity.e2e,199730500
79956175400,step.socket.send,8700
80156552300,step.socket.parse,426100
80156552300,step.socket.wait,200444500
80156612700,step.unity.apply,37200
80156612700,step.unity.e2e,200504900
80156678600,step.socket.send,9300
80356513700,step.socket.parse,432200
80356513700,step.socket.wait,199894500
80356590100,step.unity.apply,48400
80356590100,step.unity.e2e,199970900
80356652100,step.socket.send,8400
80556753100,step.socket.parse,351900
80556753100,step.socket.wait,200155600
80556796000,step.unity.apply,26200
80556796000,step.unity.e2e,200198500
80556852000,step.socket.send,8000
80760389200,step.socket.parse,447600
80760389200,step.socket.wait,203587100
80760455300,step.unity.apply,39900
80760455300,step.unity.e2e,203653200
80760533200,step.socket.send,10700
80961996100,step.socket.parse,444600
80961996100,step.socket.wait,201533300
80962058000,step.unity.apply,35700
80962058000,step.unity.e2e,201595200
80962127100,step.socket.send,10800
81161844900,step.socket.parse,501400
81161844900,step.socket.wait,199780400
81161903900,step.unity.apply,33200
81161903900,step.unity.e2e,199839400
81161974900,step.socket.send,10000
81362232800,step.socket.parse,522100
81362232800,step.socket.wait,200321700
81362307500,step.unity.apply,42500
81362307500,step.unity.e2e,200396400
81362389700,step.socket.send,13000
81562729500,step.socket.parse,594300
81562729500,step.socket.wait,200412800
81562797100,step.unity.apply,38800
81562797100,step.unity.e2e,200480400
81562888300,step.socket.send,13000
81764380300,step.socket.parse,460400
81764380300,step.socket.wait,201574300
81764444500,step.unity.apply,37300
81764444500,step.unity.e2e,201638500
81764523000,step.socket.send,11300
81964141800,step.socket.parse,467100
81964141800,step.socket.wait,199689100
81964214300,step.unity.apply,40300
81964214300,step.unity.e2e,199761600
81964282100,step.socket.send,9100
82163978100,step.socket.parse,512400
82163978100,step.socket.wait,199755400
82164045500,step.unity.apply,40200
82164045500,step.unity.e2e,199822800
82164124100,step.socket.send,10600
82365142600,step.socket.parse,540300
82365142600,step.socket.wait,201088300
82365239700,step.unity.apply,50900
82365239700,step.unity.e2e,201185400
82365347500,step.socket.send,15700
82563928000,step.socket.parse,469800
82563928000,step.socket.wait,198677100
82563990800,step.unity.apply,36400
82563990800,step.unity.e2e,198739900
82564078300,step.socket.send,8700
82766398400,step.socket.parse,894000
82766398400,step.socket.wait,202387700
82766500600,step.unity.apply,62900
82766500600,step.unity.e2e,202489900
82766659900,step.socket.send,24200
82963391400,step.socket.parse,430600
82963391400,step.socket.wait,196874300
82963443500,step.unity.apply,31000
82963443500,step.unity.e2e,196926400
82963511400,step.socket.send,10900
83155353700,step.socket.parse,476200
83155353700,step.socket.wait,191902900
83155407700,step.unity.apply,31300
83155407700,step.unity.e2e,191956900
83155481200,step.socket.send,11600
83372021900,step.socket.parse,431400
83372021900,step.socket.wait,216607100
83372073800,step.unity.apply,29400
83372073800,step.unity.e2e,216659000
83372138700,step.socket.send,9500
83571618700,step.socket.parse,485600
83571618700,step.socket.wait,199538000
83571669200,step.unity.apply,31100
83571669200,step.unity.e2e,199588500
83571735000,step.socket.send,10800
83772920500,step.socket.parse,412700
83772920500,step.socket.wait,201245000
83772984000,step.unity.apply,31700
83772984000,step.unity.e2e,201308500
83773100100,step.socket.send,8500
83963963700,step.socket.parse,396700
83963963700,step.socket.wait,190923900
83964020000,step.unity.apply,34600
83964020000,step.unity.e2e,190980200
83964081600,step.socket.send,8200
84163578600,step.socket.parse,374200
84163578600,step.socket.wait,199551600
84163626300,step.unity.apply,29200
84163626300,step.unity.e2e,199599300
84163686000,step.socket.send,8300
84364194600,step.socket.parse,382300
84364194600,step.socket.wait,200561800
84364238200,step.unity.apply,25800
84364238200,step.unity.e2e,200605400
84364298200,step.socket.send,8200
84563317200,step.socket.parse,414800
84563317200,step.socket.wait,199073400
84563371400,step.unity.apply,32700
84563371400,step.unity.e2e,199127600
84563433900,step.socket.send,8000
84763896100,step.socket.parse,373800
84763896100,step.socket.wait,200518100
84763941300,step.unity.apply,25900
84763941300,step.unity.e2e,200563300
84764001200,step.socket.send,8000
84965083500,step.socket.parse,479200
84965083500,step.socket.wait,201136300
84965161800,step.unity.apply,51500
84965161800,step.unity.e2e,201214600
84965258000,step.socket.send,9800
85165110500,step.socket.parse,450700
85165110500,step.socket.wait,199926800
85165186700,step.unity.apply,47600
85165186700,step.unity.e2e,200003000
85165263400,step.socket.send,10100
85364392800,step.socket.parse,464600
85364392800,step.socket.wait,199195700
85364460600,step.unity.apply,39500
85364460600,step.unity.e2e,199263500
85364530000,step.socket.send,8800
85564331400,step.socket.parse,449500
85564331400,step.socket.wait,199864300
85564388300,step.unity.apply,33100
85564388300,step.unity.e2e,199921200
85564453900,step.socket.send,8300
85765650000,step.socket.parse,455900
85765650000,step.socket.wait,201254500
85765717200,step.unity.apply,37900
85765717200,step.unity.e2e,201321700
85765802200,step.socket.send,10600
85965632400,step.socket.parse,502200
85965632400,step.socket.wait,199905700
85965705100,step.unity.apply,42000
85965705100,step.unity.e2e,199978400
85965789000,step.socket.send,10700
86165842100,step.socket.parse,682700
86165842100,step.socket.wait,200129000
86165931300,step.unity.apply,46400
86165931300,step.unity.e2e,200218200
86166053800,step.socket.send,19500
86365573800,step.socket.parse,534100
86365573800,step.socket.wait,199630500
86365644100,step.unity.apply,44100
86365644100,step.unity.e2e,199700800
86365728000,step.socket.send,11100
86565131400,step.socket.parse,471200
86565131400,step.socket.wait,199479300
86565215200,step.unity.apply,39400
86565215200,step.unity.e2e,199563100
86565286700,step.socket.send,9400
86765635300,step.socket.parse,461300
86765635300,step.socket.wait,200412700
86765699600,step.unity.apply,39700
86765699600,step.unity.e2e,200477000
86765778800,step.socket.send,10600
86964258800,step.socket.parse,412700
86964258800,step.socket.wait,198551800
86964312200,step.unity.apply,33000
86964312200,step.unity.e2e,198605200
86964380600,step.socket.send,8200
87155350100,step.socket.parse,543100
87155350100,step.socket.wait,191029400
87155410400,step.unity.apply,34800
87155410400,step.unity.e2e,191089700
87155479600,step.socket.send,7800
87355482100,step.socket.parse,393000
87355482100,step.socket.wait,200056700
87355535700,step.unity.apply,31700
87355535700,step.unity.e2e,200110300
87355595000,step.socket.send,8100
87571234100,step.socket.parse,394600
87571234100,step.socket.wait,215692000
87571274800,step.unity.apply,24400
87571274800,step.unity.e2e,215732700
87571337300,step.socket.send,9000
87773354600,step.socket.parse,388700
87773354600,step.socket.wait,202073000
87773404800,step.unity.apply,27700
87773404800,step.unity.e2e,202123200
87773478400,step.socket.send,11700
87973037100,step.socket.parse,443500
87973037100,step.socket.wait,199625900
